id,aircraft,flight_date,damage,airline,state,phase_of_flight,reported_date,bird_size,cost,feet_above_ground
9957,Airplane,2001-08-06,No damage,BUSINESS,Ohio,Climb,2001-08-06,Medium,0,400
9961,Airplane,2001-08-06,No damage,MILITARY,West Virginia,Approach,2001-08-07,Small,0,
9962,Airplane,2001-08-06,No damage,MILITARY,Alabama,Take-off run,2001-08-09,,0,0
9963,Airplane,2001-08-07,No damage,US AIRWAYS*,Pennsylvania,Landing Roll,,Small,0,0
9964,Airplane,2001-08-07,No damage,TRANS WORLD AIRLINES,Missouri,Take-off run,,Small,0,0
9965,Airplane,2001-08-07,No damage,AMERICAN AIRLINES,Illinois,Approach,,Medium,0,1500
9966,Airplane,2001-08-07,No damage,GREAT LAKES AIRLINES,Colorado,Approach,,Small,0,1500
9967,Airplane,2001-08-07,No damage,UNITED AIRLINES,Illinois,Landing Roll,,Medium,0,0
9968,Airplane,2001-08-07,No damage,UNITED AIRLINES,Colorado,Landing Roll,,Medium,0,0
9969,Airplane,2001-08-07,No damage,UNITED AIRLINES,Maryland,Climb,,Medium,0,16000
9970,Airplane,2001-08-07,No damage,UNITED AIRLINES,,,,Medium,0,
9971,Airplane,2001-08-07,No damage,MESABA AIRLINES,Minnesota,Take-off run,2001-08-07,Medium,0,0
9972,Airplane,2001-08-07,No damage,KITTY HAWK AIRWAYS,Minnesota,Landing Roll,2001-08-07,Medium,0,0
9976,Airplane,2001-08-07,No damage,MILITARY,Mississippi,Approach,2001-08-09,Small,0,150
9977,Airplane,2001-08-07,No damage,MILITARY,Ohio,Climb,2001-08-14,Small,0,10
9978,Airplane,2001-08-07,No damage,UNITED AIRLINES,Oregon,Landing Roll,2001-09-14,Small,0,0
9979,Airplane,2001-08-08,No damage,DELTA AIR LINES,Tennessee,Take-off run,,Medium,0,0
9980,Airplane,2001-08-08,No damage,US AIRWAYS*,Pennsylvania,Take-off run,,,0,0
9981,Airplane,2001-08-08,No damage,AMERICAN AIRLINES,Texas,Descent,,Medium,0,10400
9982,Airplane,2001-08-08,No damage,FRONTIER AIRLINES,Texas,Approach,,Small,0,3000
9983,Airplane,2001-08-08,No damage,US AIRWAYS*,,,,Medium,0,
9984,Airplane,2001-08-08,No damage,UNKNOWN,California,Approach,,Medium,0,
9985,Airplane,2001-08-08,No damage,UNITED AIRLINES,Massachusetts,Approach,,Medium,0,400
9986,Airplane,2001-08-08,No damage,UNITED AIRLINES,California,Approach,,Medium,0,100
9987,Airplane,2001-08-08,No damage,UNITED AIRLINES,Florida,Approach,,Large,0,3000
9988,Airplane,2001-08-08,No damage,UNITED AIRLINES,California,Climb,,Medium,0,4000
9989,Airplane,2001-08-08,No damage,UNITED AIRLINES,,,,Medium,0,
9990,Airplane,2001-08-08,No damage,UNITED AIRLINES,,,,Medium,0,
9991,Airplane,2001-08-08,No damage,UNITED AIRLINES,,,,Medium,0,
9992,Airplane,2001-08-08,No damage,UNITED AIRLINES,Illinois,Approach,,Medium,0,
9993,Airplane,2001-08-08,No damage,UNITED AIRLINES,Colorado,Climb,,Medium,0,
9995,Airplane,2001-08-08,Caused damage,BUSINESS,Connecticut,Landing Roll,,Large,0,0
9996,Airplane,2001-08-08,Caused damage,CCAIR,North Carolina,Descent,,Medium,0,8000
9997,Airplane,2001-08-08,Caused damage,PRIVATELY OWNED,New Jersey,Approach,,Large,0,1200
9998,Airplane,2001-08-08,Caused damage,ABX AIR,,En Route,,Medium,0,
9999,Airplane,2001-08-08,Caused damage,CONTINENTAL AIRLINES,New Jersey,Approach,,,0,1000
10000,Airplane,2001-08-08,No damage,BUSINESS,New Jersey,Landing Roll,2001-08-08,Large,0,0
10001,Airplane,2001-08-08,No damage,EXPRESSJET (CONTINENTAL EXPRS),Michigan,Climb,2001-08-08,Small,0,300
10002,Airplane,2001-08-08,No damage,SOUTHWEST AIRLINES,Florida,Landing Roll,2001-08-08,Small,0,0
10003,Airplane,2001-08-08,No damage,BUSINESS,Pennsylvania,Approach,2001-08-08,Small,0,
10006,Airplane,2001-08-08,No damage,MILITARY,Arkansas,Approach,2001-08-10,Small,0,300
10007,Airplane,2001-08-08,Caused damage,AMERICAN AIRLINES,Texas,Landing Roll,2001-08-12,Small,0,0
10008,Airplane,2001-08-08,No damage,FEDEX EXPRESS,Iowa,Approach,2001-08-14,Small,0,1000
10009,Airplane,2001-08-08,No damage,FEDEX EXPRESS,Indiana,Approach,2001-08-14,Small,0,2350
10010,Airplane,2001-08-08,No damage,MILITARY,Louisiana,Take-off run,2001-08-21,Small,0,20
10011,Airplane,2001-08-08,No damage,MILITARY,Louisiana,Take-off run,2001-08-21,Small,0,35
10013,Airplane,2001-08-09,No damage,ATLANTIC SOUTHEAST,Florida,Take-off run,,,0,0
10014,Airplane,2001-08-09,No damage,AMERICA WEST AIRLINES,Maryland,Climb,,Small,0,1100
10015,Airplane,2001-08-09,No damage,EXECUTIVE JET AVIATION,Michigan,Take-off run,,,0,0
10016,Airplane,2001-08-09,No damage,EXECUTIVE JET AVIATION,New York,Landing Roll,,Large,0,0
10017,Airplane,2001-08-09,No damage,AMERICAN AIRLINES,Texas,Landing Roll,,Medium,0,0
10018,Airplane,2001-08-09,No damage,UNITED AIRLINES,Texas,Take-off run,,Medium,0,0
10019,Airplane,2001-08-09,No damage,UNITED AIRLINES,Indiana,Take-off run,,Medium,0,0
10020,Airplane,2001-08-09,No damage,NORTHWEST AIRLINES,North Carolina,Take-off run,,Small,0,0
10021,Airplane,2001-08-09,No damage,NORTHWEST AIRLINES,South Dakota,Approach,,Medium,0,6000
10022,Airplane,2001-08-09,No damage,UNITED AIRLINES,Illinois,Approach,,Medium,0,2200
10023,Airplane,2001-08-09,No damage,EXECUTIVE JET AVIATION,,,,Medium,0,
10024,Airplane,2001-08-09,No damage,US AIRWAYS*,,,,Medium,0,
10025,Airplane,2001-08-09,No damage,CONTINENTAL AIRLINES,,,,Medium,0,
10026,Airplane,2001-08-09,No damage,EXECUTIVE JET AVIATION,Tennessee,Approach,,Small,0,
10027,Airplane,2001-08-09,No damage,AMERICA WEST AIRLINES,Arizona,Approach,2001-08-09,Large,0,50
10028,Airplane,2001-08-09,No damage,TRANS WORLD AIRLINES,Missouri,Landing Roll,2001-08-09,Medium,0,0
10029,Airplane,2001-08-09,No damage,UNITED AIRLINES,DC,Climb,2001-08-09,Small,0,30
10030,Airplane,2001-08-09,No damage,ALASKA AIRLINES,California,Climb,2001-08-09,Small,0,50
10031,Airplane,2001-08-09,No damage,BUSINESS,Virginia,Approach,2001-08-09,Small,0,4
10032,Airplane,2001-08-09,No damage,US AIRWAYS*,Florida,Take-off run,2001-08-09,Small,0,0
10033,Airplane,2001-08-09,No damage,TRANS WORLD AIRLINES,Missouri,Descent,2001-08-09,,0,
10034,Airplane,2001-08-09,No damage,GOVERNMENT,Indiana,Approach,2001-08-09,Small,0,
10036,Airplane,2001-08-09,Caused damage,US AIRWAYS*,Pennsylvania,Climb,2001-08-09,Medium,0,1000
10037,Airplane,2001-08-09,No damage,MILITARY,Minnesota,Approach,2001-08-10,Medium,0,560
10038,Helicopter,2001-08-09,No damage,MILITARY,Pennsylvania,Approach,2001-08-15,Medium,0,
10039,Airplane,2001-08-09,No damage,MILITARY,Louisiana,Climb,2001-08-21,Small,0,450
10040,Airplane,2001-08-09,No damage,MILITARY,New York,Landing Roll,2001-09-25,Medium,0,
10041,Airplane,2001-08-09,No damage,MILITARY,New Hampshire,Take-off run,2001-10-18,Medium,0,0
10042,Airplane,2001-08-10,No damage,EXECUTIVE JET AVIATION,Iowa,Climb,,Small,0,200
10043,Airplane,2001-08-10,No damage,US AIRWAYS*,Ohio,Take-off run,,Small,0,0
10044,Airplane,2001-08-10,No damage,CHAUTAUQUA AIRLINES,Missouri,Approach,,,0,400
10045,Airplane,2001-08-10,No damage,UNITED AIRLINES,DC,Landing Roll,,Medium,0,0
10046,Airplane,2001-08-10,No damage,EXECUTIVE JET AVIATION,Florida,Landing Roll,,Medium,0,0
10047,Airplane,2001-08-10,No damage,BUSINESS,Arizona,Approach,,Small,0,20
10048,Airplane,2001-08-10,No damage,NORTHWEST AIRLINES,,,,Medium,0,10000
10049,Airplane,2001-08-10,No damage,UNITED AIRLINES,,,,Medium,0,
10050,Airplane,2001-08-10,No damage,UNITED AIRLINES,,,,Medium,0,
10051,Airplane,2001-08-10,No damage,UNITED AIRLINES,California,Approach,,Medium,0,
10052,Airplane,2001-08-10,No damage,UNITED AIRLINES,New York,Taxi,,Small,0,0
10053,Airplane,2001-08-10,No damage,BUSINESS,Illinois,Take-off run,2001-08-10,Small,0,0
10054,Airplane,2001-08-10,No damage,ATLANTIC COAST AIRLINES,Ohio,Landing Roll,2001-08-10,Small,0,0
10055,Airplane,2001-08-10,No damage,BUSINESS,New Hampshire,Landing Roll,2001-08-10,Small,0,0
10056,Airplane,2001-08-10,No damage,AMERICAN EAGLE AIRLINES,Illinois,Take-off run,2001-08-10,Small,0,0
10057,Airplane,2001-08-10,No damage,DELTA AIR LINES,Florida,Climb,2001-08-10,Large,0,300
10058,Airplane,2001-08-10,No damage,AIR WISCONSIN AIRLINES,Alabama,Approach,2001-08-10,Small,0,200
